tweet,human@ArtyBots https://t.co/ye3pq4nN8j,False
Vegas Baby (2016) TV-14 [Movie] is now available on Netflix Instant - https://t.co/vEBJ1Xgzz2,False
"@leoncsm serving size 1 apple (182 g)
total calories  91 | fat calories  2
% daily value^* |  
  total fat  273 mg | 0%
       saturated fat",False
"Sunday, June 19, 2016 RT @leoncsm what day is it?",False
316.2 K  (kelvins) RT @Atom2384 what's 43 degrees celsius in kelvin?,False
"@DavidGill1234 No.  Sound is vibration, transmitted to our senses through the mechanism of the ear, and recognized as sound only at our",False
"7:16:23 am BST  |  Sunday, June 19, 2016 RT @SergeantD0nut current time in london?",False
376.1 meters RT @gieggle how long 1234 feet is in meter?,False
1.7×10^11 RT @_RyRyVen_ how many galaxies are there?,False
4 RT @PraiseOLDEN what is 2+2?,False
70 days RT @thomasptak how many days away is august 26?,False
suicide  |  ballistic trauma RT @FakeBLH how did hitler die?,False
"Friday, August 4, 1961 RT @FakeBLH when was barack obama born?",False
"Sunday, September 25, 2016 RT @Geohistoria what is the date 100 days from today?",False
Janet Museveni  (1973–) RT @Tweet_Uganda who is museveni's ex ?,False
8230 miles RT @Tweet_Uganda distance from uganda to america,False
@_RyRyVen_ noun | the constant of proportionality relating the energy of a photon to its frequency; approximately 6.626 x 10^-34,False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTfCWF by @labnol RT @CanceptoBot who are you and who am i ?",False
"Sunday, June 23, 1912 RT @akhiluk when was alan turing born?",False
201 days RT @akhiluk how many days remain till the end of the year?,False
birth date | 1981 RT @kctieorielly how old am i,False
birth date | 1981 RT @Erlandas how old i am?,False
@Kuzeko Laghi Gemelli  |  Lago di Lei  |  Lago di Livigno  |  Lago di Mezzola  |  Lago di Tovel  |  Lake Bolsena  |  Lake Bracciano  |  Lake,False
birth date | 1981 RT @Kuzeko how old am i?,False
10 Cal  (dietary Calories) RT @PhxPaul how many calories in 7up,False
"@uber28 42
(according to the book The Hitchhiker's Guide to the Galaxy, by Douglas Adams)",False
"@y_usak To do computation for the world.
(although King Arthur's answer in Monty Python's The Holy Grail is, ""To seek the Holy Grail."")",False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTfCWF by @labnol RT @y_usak who are you?",False
Christopher Hall  |  Erik Hanson  |  Gregg Rakoczy  |  Ingo Schwichtenberg  |  Rufus Porter RT @Ad_Rianus who was born on may 18th 1965?,False
"Bidhya Devi Bhandari  (from October 29, 2015  to  today) RT @suraj1kc who is the president of nepal ?",False
706 miles RT @suraj1kc the distance between india and nepal ?,False
"@Cappers54 A woodchuck would chuck all the wood he could chuck if a woodchuck could chuck wood.
(According to the tongue twister, although",False
2×3×7  (3 distinct prime factors) RT @codeofdusk prime factors of 42,False
sN3FuC9vN5II2I6Yq8ZGA3EzEEL4UXlW7kjLV1KkEOCPfagWDp3NIf204oW6qe4QaD4dzbm6xHzXfA43 RT @bzeager 80 character password,False
ASNnq4 RT @bzeager 6 character password,False
"@AJoke5SOS full name | Michael Richard Uram Clifford
date of birth | Monday, October 13, 1952 (age: 63 years)
place of birth | San",False
1000 Gb  (gigabits) RT @geekysudesh how much is 1 tb data,False
Capra hircus RT @codeofdusk goat,False
1085 miles RT @CSwisher09 the distance between chennai and new delhi?,False
5.34 million people  (world rank: 116th)  (2014 estimate) RT @SeanATD_ what is the population of singapore?,False
I am a collection of computers. RT @itsadreamer are you male or female?,False
22 days RT @SeanATD_ how many days till 27 june?,False
1986 RT @viviornitiers when did wham! break up,False
203 days RT @djdissapoint how many days till christmas,False
140 Cal  (dietary Calories) RT @djdissapoint how many calories are in coke,False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTxelf by @labnol RT @SayWhatYouWnt what's your name?",False
@SayWhatYouWnt Bulbasaur  |  Ivysaur  |  Venusaur  |  Charmander  |  Charmeleon  |  Charizard  |  Squirtle  |  Wartortle  |  Blastoise  |,False
"@Testingtestacc time range | day of Wednesday, June 3, 2015
temperature | (54 to 61) °F (average: 57 °F)
relative humidity | (65 to 90)%",False
"@bpsarathy full name | Michael Labno
date of birth | Thursday, June 10, 1971 (44 years ago)
place of birth | Berwyn, Illinois",False
145883 mi^2  (square miles) RT @Terrance1022 whats the size of japan in miles?,False
"7 years 15.41 days
(right now) RT @NajibAhsan how old are you?",False
4 RT @Prized_Anal what's 2+2?,False
900 °F  (degrees Fahrenheit) RT @Terrance1022 how cold is venus?,False
33 years 2 months 14 days RT @CaseyNeistatNL how old is someone who is born on march 15th 1983?,False
"@sgtgary 1 | noun | someone who has exceptional intellectual ability and originality
2 | noun | unusual mental ability
3 | noun | someone",False
y'(x)-x/y RT @sgtgary what is the derative of x^2 + y^2 = 1?,False
1.57 π^+ RT @Terrance1022 what is pi + 3.14 divided by 2?,False
You're welcome! RT @Jaguargetaway thank you,False
"@Jaguargetaway 25 mph  (miles per hour)
(asked, but not answered, about a general swallow in the 1975 film Monty Python and the Holy Grail)",False
birth date | 1981 RT @todomuyawesome how old am i?,False
RT @Matthewboy2000 the distance between you and me?,False
1×10^24 bytes RT @matthijspc how many bites is one yottabite?,False
15 RT @matthijspc how many zeros are there in one quadrillion?,False
"11:31:23 am PDT  |  Thursday, May 26, 2016 RT @tanishqsh96 what's the time now?",False
9 RT @geekysudesh how many zeroes are there in one billion,False
(no named unit) and ₹  (Indian rupees) are not compatible. RT @geekysudesh how much is 1 million in rupees,False
6 RT @geekysudesh how many zeroes are there in one million,False
"@mattemmo  | altitude | angle
Flight Options flight 436 | 43000 feet | 15° up
Delta Air Lines flight 2591 | 17500 feet | 13° up
Virgin",False
"1000000000000 RT @NEKO_Coconut what is 1,000,000 times 1,000,000?",False
"@geniethegeek 1 | noun | the Romance language spoken in France and in countries colonized by France
2 | noun | the people of France
3 | noun",False
French  |  Latin RT @geniethegeek whats the origin of the word genie?,False
"@Belindaaa18 full name | Marshall Bruce Mathers III
date of birth | Tuesday, October 17, 1972 (age: 43 years)
place of birth | Saint Joseph,",False
"@elwology 1 | noun | a strong positive emotion of regard and affection
2 | noun | any object of warm affection or devotion
3 | noun | a",False
"Bucharest, Romania RT @LeviTammingFO what is the capital city of romania?",False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTxelf by @labnol RT @SonJackGuo how were you created?",False
"@Justin_Osburn 1 | noun | a strong positive emotion of regard and affection
2 | noun | any object of warm affection or devotion
3 | noun | a",False
"42
(according to the book The Hitchhiker's Guide to the Galaxy, by Douglas Adams) RT @Justin_Osburn what is the meaning of life?",False
"64
(8×8) RT @iarunsb how many squares does a chessboard have?",False
"@lionel_ict full name | Isaac Asimov
date of birth | Friday, January 2, 1920 (96 years ago)
place of birth | Russia
date of death | Monday,",False
7.28 billion people  (2015 estimate) RT @lionel_ict what is the earth's population?,False
"3470 miles RT @Pdzielinski distance between new york and london, in miles",False
"Barack Obama  (from January 20, 2009  to  today) RT @camirojas232005 who will the president of usa",False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTxelf by @labnol RT @IMPetani who is your creator?",False
"@IMPetani 1 | noun | a person authorized to act for another
2 | noun | a symbol in a logical or mathematical expression that can be replaced",False
"Benjamin Harrison  (from March 4, 1889  to  March 4, 1893) RT @Pdzielinski who is the 23rd us president?",False
"@FisherMedders 42
(according to the book The Hitchhiker's Guide to the Galaxy, by Douglas Adams)",False
10163 days RT @freebiejunkie how many days from 23 july 1988,False
"Wednesday, December 9, 2015 RT @freebiejunkie when is 10000 days from 23 july 1988?",False
13413 days RT @freebiejunkie how many days is it now from 30 august 1979,False
"Monday, January 15, 2007 RT @freebiejunkie when is 10000 days from 30 august 1979",False
34 days RT @ChaseDawg2 how many days until june 23rd,False
"July 29, 2011 RT @elwology when is the future?",False
(insufficient data available) RT @ChaseDawg2 how many days until the 2016 nba draft,False
1.892×10^7 seconds RT @dobisan how many seconds until christmas?,False
151 days RT @Belindaaa18 how many days until october 18?,False
"11:16:24 pm PDT  |  Wednesday, May 18, 2016 RT @TzvikaBe what is the time now ?",False
C$591.54  (Canadian dollars) RT @MoeArora what's the current btc to cad exchange rate?,False
It's hard to say. RT @Sandipsharmaa will donald trump become the president of usa?,False
"Pranab Mukherjee  (from July 25, 2012  to  today) RT @Sandipsharmaa who is the president of india?",False
"@WilinBot 1 km | 0.6214 miles
  | 3281 feet
  | 1000 meters
  | 100000 cm  (centimeters)
  | 0.54 nmi  (nautical miles)",False
"@RiceBubbleGum serving size 1 cup (202 g)
total calories  257 | fat calories  8
% daily value^* |  
  total fat  923 mg | 1%",False
"If you would like to know more about me, read this tutorial https://t.co/8P3zxTxelf by @labnol RT @midoufilali what is your name?",False
"I have eaten
the appears
that were in
the calculus

Forgive me
They were atomic
so dreamlike
and so muckle",False
"I have eaten
the manhoods
that were in
the orphanage

Forgive me
They were annoying
so cesarean
and so hairpin",False
"I have eaten
the dearths
that were in
the loophole

Forgive me
They were civilized
so steep
and so uncomplimentary",False
"I have eaten
the dogmas
that were in
the mortification

Forgive me
They were Ecuadorian
so Hitlerite
and so supply-side",False
"I have eaten
the faculties
that were in
the paradigm

Forgive me
They were furrin
so ill-suited
and so watercolor",False
"I have eaten
the actions
that were in
the radius

Forgive me
They were fettered
so witting
and so zero-point",False
"I have eaten
the calculators
that were in
the comet

Forgive me
They were dented
so preterm
and so reliable",False
"I have eaten
the persuasions
that were in
the squid

Forgive me
They were birthing
so old-timey
and so spoked",False
"I have eaten
the affairs
that were in
the pharmacy

Forgive me
They were chuff
so cropped
and so slithery",False
"I have eaten
the reproductions
that were in
the statesman

Forgive me
They were bigheaded
so keen-witted
and so tumorigenic",False
"I have eaten
the housings
that were in
the rector

Forgive me
They were empirical
so overbuilt
and so plain-dealing",False
"I have eaten
the abdomens
that were in
the pudding

Forgive me
They were Kurdistani
so anarchic
and so unreasonable",False
"I have eaten
the clearings
that were in
the interception

Forgive me
They were illusionary
so intermediate
and so uncomfortable",False
"I have eaten
the rectors
that were in
the television

Forgive me
They were arithmetic
so figgy
and so irksome",False
"I have eaten
the consuls
that were in
the passer

Forgive me
They were boomy
so occluded
and so uncaused",False
"I have eaten
the potencies
that were in
the reluctance

Forgive me
They were generalized
so mucosal
and so shoreward",False
"I have eaten
the cockpits
that were in
the diagnosis

Forgive me
They were buyable
so insignificant
and so stone-deaf",False
"I have eaten
the improvements
that were in
the penalty

Forgive me
They were heart-healthy
so nontaxable
and so scleral",False
"I have eaten
the interruptions
that were in
the ouster

Forgive me
They were foresty
so law-abiding
and so meddling",False
"I have eaten
the attributions
that were in
the session

Forgive me
They were aluminous
so chuffed
and so decisive",False
"I have eaten
the rhetorics
that were in
the showing

Forgive me
They were aspirate
so low-end
and so visualized",False
"I have eaten
the absurdities
that were in
the connexion

Forgive me
They were cryogenic
so hyperbaric
and so trampy",False
"I have eaten
the oracles
that were in
the serenity

Forgive me
They were pseudorandom
so serener
and so wanted",False
"I have eaten
the ceilings
that were in
the intercourse

Forgive me
They were flat-out
so someone's
and so sunlit",False
"I have eaten
the intolerances
that were in
the memoir

Forgive me
They were daffodil
so self-enforcing
and so vest-pocket",False
"I have eaten
the contentments
that were in
the exposition

Forgive me
They were barnacled
so interstellar
and so unobtrusive",False
"I have eaten
the affiliations
that were in
the ledge

Forgive me
They were favourite
so fulminant
and so yellowest",False
"I have eaten
the dressers
that were in
the regeneration

Forgive me
They were fitful
so sorrowed
and so unfined",False
"I have eaten
the plazas
that were in
the uniformity

Forgive me
They were eidetic
so heart-rending
and so infirm",False
"I have eaten
the presentations
that were in
the specimen

Forgive me
They were intoxicate
so loosened
and so nonracial",False
"I have eaten
the braveries
that were in
the popularity

Forgive me
They were crooked
so pre-op
and so suppliant",False
"I have eaten
the infamies
that were in
the lawyer

Forgive me
They were bootylicious
so misogynistic
and so noncontroversial",False
"I have eaten
the occupants
that were in
the suitor

Forgive me
They were enticing
so racist
and so sleepy-eyed",False
"I have eaten
the magnates
that were in
the picnic

Forgive me
They were cobbled
so vexations
and so weedless",False
"I have eaten
the containments
that were in
the perseverance

Forgive me
They were aloud
so immunodeficient
and so unserious",False
"I have eaten
the categories
that were in
the customer

Forgive me
They were divisive
so evocative
and so skimpier",False
